StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,Q1,Q2,Q3,Q4,Q5,Q6,Q7_1,Q7_2,Q7_3,Q8_1,Q8_2,Q8_3,Q9_1,Q9_2,Q9_3,Q10_1,Q11_1,Q12_1,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q14,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q16_9,Q17_1,Q17_2,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q19_1,Q19_2,Q19_5,Q19_3,Q19_4,Q20_1,Q20_2,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_7,Q21_6,Q21_8,Q21_9,Q22_1,Q22_3,Q22_14,Q22_6,Q22_7,Q22_19,Q22_20,Q22_22,Q22_8,Q22_15,Q22_25,Q22_16,Q22_DO_1,Q22_DO_3,Q22_DO_14,Q22_DO_6,Q22_DO_7,Q22_DO_19,Q22_DO_20,Q22_DO_22,Q22_DO_8,Q22_DO_15,Q22_DO_25,Q22_DO_16,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q24_9,Q24_10,Q24_11,Q24_12,Q25,Q26,Q27,Q28,Q30,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39_1,Q39_2,Q39_3,Q40_1,Q41,Q42,Q43_1,Q43_2,Q43_3,Q43_4,Q43_5,Q43_6,Q43_7,Q43_8,Q43_9,Q43_10,Q43_11,Q44_1,Q44_2,Q44_3,Q44_4,Q45_1,Q46_1,Q47,Q47_14_TEXT,Q48,Q49,Q50,Q51,Q53,Q54_1,Q54_2,Q54_3,Q54_4,Q55,Q55_6_TEXT,Q56_1,Q56_4,Q57_1,Q57_2,Q57_3,Q57_4,Q57_5,Q58,Q59,Q60,Q61_1,Q61_2,Q61_3,Q61_4,Q61_5,Q61_6,Q61_7,Q61_7_TEXT,Q61_DO_1,Q61_DO_2,Q61_DO_3,Q61_DO_4,Q61_DO_5,Q61_DO_6,Q61_DO_7,Q62,Q63_1,Q63_2,Q63_3,Q63_4,Q63_5,Q63_6,Q64,Q64_DO_1,Q64_DO_2,Q64_DO_3,Q64_DO_4,Q64_DO_5,Q64_DO_6,Q65,FL_50_DO_SocialMedia,FL_50_DO_Time,FL_49_DO_LACMovation_Control,FL_49_DO_LACMotivations_Business,FL_49_DO_LACMotivations_Fulfillment,TheCovids_DO_Q12,TheCovids_DO_Q10,TheCovids_DO_Q11,TwoStateSolution_DO_Q41,TwoStateSolution_DO_Q42
3/23/2021 0:25,3/23/2021 0:37,100,733,1,3/23/2021 0:37,1,1,1,1,2,2,5,5,1,,,,,,,,90,10,1,1,1,1,,1,1,1,1,1,1,4,2,2,3,2,2,4,2,6,6,1,8,1,3,0,5,3,3,1,1,1,1,1,1,1,2,4,3,0,93,87,9,10,5,10,8,,5,9,6,0,13,6,79,56,100,19,46,18,,76,10,3,5,4,10,8,11,1,9,12,6,2,7,8,,,1,1,,,,1,,1,,,2,2,3,,,2,3,1,3,4,2,4,1,1,1,18,1,,,,,1,,,,,,1,1,5,9,6,7,3.1,98,13,,2,5,1,2,2,,1,,,3,,54,68,,,,1,,3,4,2,,1,,,,,,,2,3,6,1,5,4,7,3,1,,,,,,1,3,4,2,5,1,6,2,1,2,,,1,2,,1,1,
3/23/2021 0:46,3/23/2021 1:01,100,928,1,3/23/2021 1:01,1,3,3,1,2,2,3,4,2,,,,,,,100,,0,1,1,1,1,,1,1,1,1,1,2,2,4,4,4,3,3,2,1,0,3,1,6,0,0,6,2,2,5,1,1,,,,1,2,1,0,0,0,80,25,2,3,5,4,9,0,0,2,2,10,75,10,50,0,100,11,10,50,2,100,50,1,4,12,11,7,2,5,3,8,10,6,9,1,,,,,,,,,,1,,,2,1,4,,2,,2,2,2,1,2,5,3,2,1,65,,2,,,,1,,,,,,,,1,3,2,3,2.7,100,5,,2,3,2,6,1,1,,,,1,,82,18,,,1,,,2,1,2,,,1,,,,,,6,5,4,1,3,2,7,2,,1,,,,,2,2,1,4,6,3,5,2,1,2,,1,,2,1,,,1
3/23/2021 1:14,3/23/2021 1:28,100,815,1,3/23/2021 1:28,1,3,6,2,2,3,,,,,,,,,,50,,0,1,,1,1,,1,,1,,,2,2,4,4,4,3,3,1,1,2,2,3,7,0,2,1,1,5,6,,,,,,,7,3,1,3,1,70,30,6,2,7,10,0,0,0,0,,0,0,86,0,50,100,42,31,0,0,54,0,1,6,11,9,10,8,5,4,7,3,12,2,3,1,,,,,,1,,,1,,,2,2,2,3,,,3,3,3,5,3,5,3,2,1,70,3,,1,,,,,1,,,,,1,10,4,2,10,3,95,4,,2,4,2,3,1,1,,,,1,,100,,1,,,,,3,2,2,,,,1,,,,,3,1,6,5,2,4,7,4,1,,1,,,,1,3,1,2,5,6,4,2,1,2,1,,,2,1,,1,
3/23/2021 1:09,3/23/2021 1:56,100,2829,1,3/23/2021 1:56,1,4,3,1,2,4,4,4,2,,,,,,,,81,,1,1,1,1,,1,1,1,,1,2,2,4,2,4,2,1,5,4,5,4,1,7,1,3,0,4,5,6,1,1,1,1,1,1,1,1,3,2,2,83,21,8,7,6,8,9,0,7,1,1,8,56,27,68,68,100,17,66,6,69,85,,12,7,4,9,3,1,5,11,10,6,8,2,2,1,,,1,1,1,1,,,1,,,2,2,4,,,1,1,1,3,2,1,5,3,2,1,68,,2,1,1,,1,,1,1,1,,1,1,4,10,9,4,3.3,83,2,,2,3,5,6,2,,1,,,1,,35,68,,,,1,,3,3,2,1,,1,,,,,,1,6,4,2,3,5,7,4,,1,,,,,6,3,2,5,6,1,4,2,1,2,,,1,2,,1,,1
3/23/2021 2:17,3/23/2021 2:38,100,1293,1,3/23/2021 2:38,1,2,2,2,2,5,4,4,3,,,,,,,95,,1,1,1,1,1,,1,,1,1,1,2,2,4,2,4,4,2,5,2,0,0,0,7,5,4,2,2,4,5,1,,,1,1,1,,2,5,3,4,46,62,3,,1,4,4,5,6,2,1,5,42,25,35,95,90,10,70,10,45,70,50,4,10,2,8,7,12,6,3,5,9,11,1,3,1,1,,1,,,,1,,1,,,3,3,4,,2,,1,1,3,4,2,1,2,1,1,65,,2,,,,1,,,,,,,1,3,10,5,10,3.3,70,11,,2,3,1,1,2,,1,,,1,,29,71,1,,,,,5,3,2,1,1,,,,,1,Leftist,6,3,1,2,4,5,7,3,,,1,,,,3,3,5,6,2,4,1,1,2,1,,1,,2,1,,,1
3/18/2021 4:52,3/23/2021 8:06,100,443641,1,3/23/2021 8:06,1,3,3,2,2,3,4,,,,,,,,,,,,1,1,1,1,,,,,,1,2,4,1,1,4,4,2,5,3,1,3,0,6,0,0,0,5,3,1,1,1,,,1,1,1,3,0,7,1,92,93,8,9,9,10,3,0,0,4,1,1,29,52,42,,82,1,29,,,,,1,4,10,5,8,2,3,6,12,11,7,9,1,,,,,,,,,,,,,,,,1,,,3,2,3,3,2,2,3,3,3,,3,,,,,,1,,,,,,,,,,,2.8,80,11,,2,5,1,4,2,,1,,,1,,8,82,,,,1,,2,3,2,,1,,,,,,,5,3,6,1,2,4,7,1,,,,1,,,5,6,4,3,1,2,5,1,1,2,1,,,2,,1,1,
3/23/2021 9:14,3/23/2021 9:24,100,595,1,3/23/2021 9:24,1,2,8,1,2,5,,,,,,,,,,,95,0,1,1,1,1,,1,1,1,,,1,4,3,2,4,3,2,4,2,3,5,1,7,1,2,1,2,2,3,1,1,1,1,1,1,3,6,5,,2,70,50,8,8,3,6,2,3,5,1,4,0,50,19,64,,100,62,50,0,50,75,,4,6,10,11,12,9,2,7,3,8,1,5,1,,,,,,,,,,,,,,,,,,4,,,,,,,1,1,1,23,,,,,,1,1,1,1,1,1,,,7,5,5,7,3.7,90,5,,2,3,3,5,2,,1,,,4,,23,77,1,,,,,3,2,2,1,,,,,,,,2,6,1,3,5,4,7,2,1,,,,,,,1,4,5,6,2,3,2,1,2,,,1,2,,1,,1
3/23/2021 9:35,3/23/2021 9:50,100,853,1,3/23/2021 9:50,1,2,2,1,2,5,4,5,1,,,,,,,70,,,1,1,,1,,1,1,1,,,2,2,4,2,3,2,1,4,1,3,3,3,7,0,3,,1,3,5,,,,,1,1,6,2,6,4,1,67,53,6,5,0,3,4,0,10,0,,0,70,30,90,90,100,5,55,52,16,63,42,9,2,11,8,5,6,12,4,1,3,10,7,2,1,,,,,,1,1,,1,,,1,1,3,,1,,2,3,2,4,2,3,2,2,1,59,3,,1,,,,,,1,1,,,,4,10,5,3,3.5,61,11,,2,1,1,1,2,,1,,,1,,52,51,1,,,,,4,4,2,1,1,,,,,,,1,6,3,4,2,5,7,4,1,1,,,,,6,3,2,1,5,6,4,2,2,1,,1,,2,1,,1,
3/23/2021 10:16,3/23/2021 10:30,100,855,1,3/23/2021 10:30,1,4,7,2,1,4,,,,,,,,,,,90,0,1,,1,1,,1,,1,,1,1,3,3,2,4,3,4,1,1,3,3,1,6,2,4,2,2,4,5,1,1,1,1,1,1,4,1,4,1,,75,90,10,10,5,8,9,3,10,1,1,22,7,54,27,65,13,51,23,72,36,4,8,7,8,5,11,4,3,6,1,10,9,2,12,3,,,,,,,1,,,,,,1,1,3,5,,,3,3,3,3,3,3,3,3,3,51,3,,1,,,,,1,,,,,,4,1,6,0,3.2,82,2,,2,3,2,4,1,1,,,,1,,84,5,1,,,,,4,3,2,,,,1,,,,,6,4,1,5,2,3,7,2,1,,,,,,1,6,2,1,3,5,4,2,2,1,1,,,2,,1,1,
3/16/2021 14:03,3/23/2021 10:40,100,592654,1,3/23/2021 10:40,1,1,8,2,2,5,,,,,,,,,,80,,0,,,1,1,,,,1,1,1,1,1,2,4,5,3,1,5,2,5,4,1,7,,2,2,3,4,5,1,1,1,,,1,2,,6,7,3,92,91,4,6,2,7,7,7,9,,,0,20,20,20,40,100,10,20,0,50,50,50,11,1,4,9,8,5,2,3,7,12,10,6,3,1,,,1,,1,,1,1,1,,,2,2,3,1,,,2,2,2,5,3,2,1,1,1,20,,1,,,1,,1,1,,1,,,,10,4,5,5,3.6,85,13,,2,4,1,1,1,1,,,,1,,71,29,1,,,,,3,4,2,1,,,,,1,,,6,4,3,2,5,1,7,2,1,,1,,,,6,6,5,4,1,3,2,2,1,2,1,,,2,1,,,1
3/18/2021 11:55,3/23/2021 11:00,100,428652,1,3/23/2021 11:00,1,4,8,1,2,4,,,,,,,,,,87,,0,,1,1,1,,1,,1,,,1,2,4,4,4,2,2,4,2,6,1,3,8,0,2,1,2,2,5,,,,,,,5,1,4,7,1,14,32,3,6,0,1,1,0,0,0,0,11,71,50,83,100,90,60,76,30,78,50,50,8,12,5,7,2,4,9,6,3,10,11,1,5,,,,,,,,,,,,1,2,1,2,,2,,2,2,2,4,3,4,4,3,3,80,,2,,1,,1,,,,1,,,,6,10,10,5,3.4,93,11,,2,3,1,1,1,1,,,,1,,85,24,1,,,1,,3,4,2,1,,,,,,,,2,4,1,3,6,5,7,4,,1,,,1,,6,4,1,6,3,5,2,2,1,2,,1,,2,1,,,1
3/23/2021 10:54,3/23/2021 11:04,100,598,1,3/23/2021 11:04,1,3,8,2,2,3,,,,,,,,,,,91,,1,1,1,1,,1,1,1,,1,2,2,4,3,4,2,2,4,2,1,2,2,10,,1,1,1,2,2,1,1,,1,,1,7,6,1,3,1,70,70,10,10,2,10,1,2,6,,4,11,74,88,78,99,100,25,49,19,99,82,50,3,4,2,12,6,10,11,8,5,1,9,7,1,1,,,,,,,,,1,,,2,1,2,,,1,2,2,2,3,3,2,2,2,1,51,2,,1,,,,,,,,1,,,2,,7,5,2.5,79,2,,2,3,3,6,2,,1,,,3,,,100,1,,,,,4,4,2,1,,1,,,,,,4,6,3,5,2,1,7,3,1,1,,,,,6,2,1,5,6,4,3,2,2,1,,,1,2,,1,1,
3/23/2021 11:05,3/23/2021 11:31,100,1527,1,3/23/2021 11:31,1,2,2,1,2,4,3,4,2,,,,,,,92,,2,1,1,,1,,,,1,1,1,2,3,4,3,4,2,2,4,1,4,2,2,7,0,4,1,1,2,5,,1,,1,,1,4,4,3,2,6,29,16,2,2,0,6,0,0,8,0,0,1,51,50,50,73,100,14,76,11,50,74,51,3,2,1,10,7,6,9,4,12,11,8,5,3,,1,,,,1,1,1,,,,,2,2,3,,1,,2,1,2,2,2,5,2,1,1,23,3,,1,1,,1,,,,,,,,4,5,10,5,3.7,95,11,,2,1,1,1,1,1,,,,1,,65,50,1,,,,,4,4,2,,1,,,,,,,5,6,4,1,3,2,7,1,,,1,1,,,3,1,5,4,3,2,6,1,1,2,,1,,2,1,,1,
3/23/2021 11:38,3/23/2021 11:51,100,813,1,3/23/2021 11:51,1,3,2,1,2,2,5,5,1,,,,,,,,60,,1,,1,1,,1,1,1,,1,2,4,4,4,4,3,2,4,2,5,4,1,7,,3,,2,3,5,1,1,1,,1,1,5,1,1,,,67,55,6,8,,3,7,,5,2,,,81,61,92,97,100,70,66,20,51,57,50,12,8,9,2,5,7,6,1,11,4,10,3,4,,1,1,1,,1,1,1,1,1,,,2,2,4,2,,,2,2,2,2,3,2,2,2,1,66,,3,1,,,,,1,,,,,,10,5,8,5,3.6,95,2,,2,4,1,1,2,,1,,,1,,6,94,1,,,,,4,4,2,,1,,,,,,,5,4,6,1,3,2,7,4,,,,,,1,1,3,6,1,5,4,2,2,1,2,1,,,2,,1,,1
3/23/2021 11:55,3/23/2021 12:09,100,854,1,3/23/2021 12:09,1,2,2,1,2,4,4,4,2,,,,,,,,91,,,,,1,,,,1,,,2,3,2,2,4,3,2,2,3,3,2,4,7,3,1,2,4,2,2,,1,,,1,1,7,,2,5,,40,72,6,,2,3,7,6,8,1,1,,100,71,100,100,100,79,83,29,52,80,73,3,10,1,5,11,9,7,4,6,8,2,12,1,,,,,,,,,,,,1,3,3,4,,,1,1,1,1,2,2,1,4,4,2,64,1,,1,,,1,,,,,,,1,10,10,10,10,3.6,57,5,,2,4,4,6,1,1,,,,1,,100,,1,,,,,4,4,2,,1,1,,,,,,5,4,3,1,2,6,7,4,1,,,,,,1,2,4,6,1,3,5,1,1,2,,,1,2,,1,1,
3/23/2021 12:58,3/23/2021 13:16,100,1089,1,3/23/2021 13:16,1,3,5,2,2,2,,,,,,,,,,90,,0,1,1,1,1,,,,1,,1,2,2,3,3,4,3,4,4,2,5,4,1,6,0,2,2,2,2,3,1,1,,,1,1,3,1,2,6,,40,80,10,1,1,7,1,5,8,1,1,35,24,69,1,79,50,10,15,34,5,2,5,4,2,1,10,5,8,3,11,6,7,9,12,3,,,,,,1,1,,,,,,2,1,4,,5,,2,5,5,2,2,5,2,4,4,40,,3,,1,,1,,,,,,,,3,1,2,4,3.1,83,1,,2,3,3,6,1,1,,,,1,,90,8,1,,,,,2,3,2,,,,1,,,,,1,5,6,4,3,2,7,1,1,,,,,,1,4,1,6,2,5,3,2,2,1,,1,,2,1,,,1
3/23/2021 13:22,3/23/2021 13:37,100,896,1,3/23/2021 13:37,1,4,4,1,2,3,,,,,,,,,,100,,0,1,1,1,1,,1,1,1,,1,2,1,5,5,4,2,2,1,2,7,1,0,7,,4,2,1,3,4,1,,1,1,1,1,4,2,3,,0,70,80,10,2,1,3,3,2,,1,1,50,80,65,60,100,50,80,80,60,50,100,50,3,8,11,10,12,6,4,7,9,2,1,5,2,1,,,,,1,1,1,,1,,,1,1,2,1,,,1,1,1,1,1,1,4,4,3,90,,1,,1,,,1,1,,,,,,7,7,8,7,2.2,100,12,,2,3,1,5,1,1,,,,1,,81,82,1,,,,,3,3,2,,,1,,,,,,1,3,4,5,2,6,7,2,1,1,,,,,6,3,5,6,2,4,1,1,2,1,1,,,2,1,,,1
3/16/2021 14:03,3/16/2021 14:04,2,32,0,3/23/2021 14:04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2021 14:05,3/16/2021 14:05,2,6,0,3/23/2021 14:05,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2021 16:30,3/23/2021 14:05,100,509676,1,3/23/2021 14:05,1,4,3,1,2,3,4,4,2,,,,,,,,87,0,1,1,,1,,1,1,1,,1,2,1,3,2,3,3,2,3,2,2,4,2,7,0,3,2,3,1,4,1,1,1,,1,1,5,2,4,2,0,66,63,7,7,6,7,3,1,6,4,4,19,69,61,80,95,90,55,67,18,51,72,50,7,12,6,1,3,9,2,5,8,4,10,11,3,1,,,,,,1,1,1,,,,3,3,2,3,,,3,3,3,3,3,3,2,2,2,,3,,1,,,,,,,,,,,10,9,10,10,3.8,74,13,,2,2,2,4,2,,1,,,1,,11,93,1,,,,,3,3,2,,,1,,,,,,4,2,1,5,3,6,7,4,,1,,,,,6,4,5,2,6,3,1,2,2,1,1,,,2,,1,1,
3/16/2021 14:15,3/16/2021 14:18,14,144,0,3/23/2021 14:18,1,3,3,1,2,3,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,
3/16/2021 14:13,3/16/2021 14:22,2,501,0,3/23/2021 14:22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2021 14:21,3/16/2021 14:22,14,56,0,3/23/2021 14:22,1,4,3,1,2,4,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,
3/16/2021 14:21,3/16/2021 14:22,9,49,0,3/23/2021 14:22,1,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2021 14:33,3/16/2021 14:33,2,8,0,3/23/2021 14:33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2021 14:33,3/16/2021 14:34,2,26,0,3/23/2021 14:34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2021 14:36,3/16/2021 14:37,2,51,0,3/23/2021 14:37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2021 14:37,3/16/2021 14:37,2,35,0,3/23/2021 14:37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2021 14:38,3/16/2021 14:40,2,63,0,3/23/2021 14:40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2021 14:42,3/16/2021 14:43,2,14,0,3/23/2021 14:43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2021 14:46,3/16/2021 14:47,2,52,0,3/23/2021 14:47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/2021 14:27,3/23/2021 14:52,100,433512,1,3/23/2021 14:52,1,1,6,2,2,2,,,,,,,,,,,72,3,1,1,1,1,,,1,1,,,2,5,3,4,4,4,2,5,2,4,5,1,6,,3,1,4,4,5,1,1,1,,1,1,2,,4,1,0,57,73,8,,,1,3,2,4,1,4,60,25,65,14,67,17,39,26,59,12,51,55,3,8,1,6,7,5,4,12,2,10,11,9,1,,,,,,,,,,,,,2,1,2,,,1,2,1,2,5,3,4,2,2,3,71,,4,,,,1,,,,,1,1,,3,10,4,7,3.7,85,1,,1,2,5,6,2,,1,,,1,,4,96,1,,,,,4,4,2,,,,1,,,,,2,4,3,5,1,6,7,4,1,,,,,,2,2,5,4,6,3,1,2,1,2,,,1,2,,1,,1
3/16/2021 14:47,3/16/2021 14:57,18,631,0,3/23/2021 14:57,1,2,7,2,1,3,,,,,,,,,,,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,2,,1,,
3/16/2021 15:01,3/16/2021 15:04,21,186,0,3/23/2021 15:04,1,1,1,1,2,5,5,5,1,,,,,,,,90,10,,,,,,,,,,,,,,,,,,,3,3,4,1,8,1,4,4,2,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,2,,1,,
3/16/2021 15:03,3/16/2021 15:05,18,65,0,3/23/2021 15:05,1,3,1,2,2,5,4,4,2,,,,,,,90,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,2,1,,,
3/23/2021 14:56,3/23/2021 15:08,100,694,1,3/23/2021 15:08,1,3,2,1,2,3,4,4,2,,,,,,,75,,10,1,,,1,,,1,1,,1,2,1,4,2,4,3,2,5,4,2,,1,8,,7,1,1,2,4,,1,,1,,1,5,3,5,1,,87,41,8,5,1,5,7,7,9,0,0,,74,51,71,55,89,30,68,24,53,50,50,7,6,11,10,3,1,4,12,9,5,2,8,3,,,,,,,,,,1,,,2,2,4,,1,,4,2,3,5,2,1,2,1,1,75,3,,,1,,1,1,,,,,,,4,8,10,10,3.3,89,14,Spiritual,2,1,1,7,2,,1,,,1,,39,62,1,,,,,3,3,2,,1,,,,,,,5,4,2,6,1,3,7,1,,1,1,,,,2,5,2,6,3,1,4,3,2,1,,1,,2,1,,1,
3/16/2021 15:18,3/16/2021 15:19,2,52,0,3/23/2021 15:19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2021 14:36,3/16/2021 15:21,2,2716,0,3/23/2021 15:21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2021 15:24,3/16/2021 15:25,2,51,0,3/23/2021 15:25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
